ip_new,location_new,device_new,time_deviation,password_attempts,failed_attempts_24h,geo_distance,label
0,0,1,0.09,1,0,50.89,0
0,0,1,0.59,1,2,406.49,0
1,1,1,0.48,3,1,823.72,1
0,1,0,0.46,3,0,484.16,0
0,0,0,0.21,1,1,147.88,0
0,0,0,0.67,1,0,236.89,0
0,0,0,0.11,2,1,238.24,0
0,0,1,0.07,1,0,349.14,0
0,0,0,0.54,1,0,373.66,0
1,0,0,0.53,2,0,469.22,0
0,0,0,0.06,1,0,405.69,0
0,0,0,0.4,1,0,408.55,0
0,1,1,0.51,2,1,147.21,1
0,0,0,0.5,1,1,316.59,0
0,0,0,0.18,1,1,442.45,0
0,0,0,0.05,1,0,456.83,0
0,0,0,0.24,3,0,208.08,0
0,0,0,0.25,3,2,111.61,0
1,0,0,0.53,1,0,0.94,0
1,1,0,0.58,3,2,1441.0,1
0,0,0,0.48,2,0,163.86,0
0,1,0,0.49,1,0,467.52,0
0,0,1,0.49,1,0,385.66,0
0,0,0,0.03,2,0,164.15,0
0,0,0,0.25,3,0,76.31,0
0,0,0,0.2,2,1,228.51,0
0,0,0,0.07,1,1,132.52,0
1,1,1,0.71,3,2,757.79,1
0,0,0,0.54,2,0,236.75,0
1,0,0,0.23,1,0,59.92,0
0,0,0,0.18,3,0,266.74,0
0,1,0,0.86,2,1,1153.13,1
1,0,0,0.01,1,0,307.01,0
1,0,0,0.49,4,1,1229.23,1
0,0,1,0.62,3,0,61.45,0
0,0,0,0.45,2,1,366.03,0
0,1,1,0.3,1,0,280.26,0
0,0,0,0.29,1,0,77.14,0
1,1,0,0.17,2,0,390.35,0
1,1,0,0.74,5,1,509.04,1
1,0,0,0.47,1,0,97.94,0
0,1,0,0.67,1,0,289.56,0
0,0,1,0.13,1,0,234.38,0
1,0,0,0.13,1,0,368.74,0
0,0,0,0.47,3,1,475.39,0
1,1,1,0.52,3,2,996.86,1
0,0,0,0.39,1,1,26.14,0
0,1,0,0.82,3,3,1244.25,1
0,0,0,0.58,2,0,157.34,0
1,0,1,0.8,2,3,1266.73,1
0,0,0,0.23,1,0,208.2,0
0,0,0,0.43,2,0,408.92,0
0,0,0,0.44,1,2,84.88,0
0,0,0,0.35,1,0,448.39,0
0,0,1,0.04,1,0,347.81,0
0,0,0,0.58,1,0,148.17,0
0,0,0,0.07,1,0,462.77,0
0,1,0,0.57,2,3,659.64,1
1,1,0,0.76,3,2,1245.4,1
0,1,0,0.53,4,1,293.4,1
0,0,0,0.15,1,0,251.26,0
0,0,0,0.66,1,2,115.32,0
0,0,0,0.55,1,2,90.38,0
0,0,0,0.01,3,0,71.53,0
0,0,0,0.25,1,1,50.43,0
0,0,0,0.28,1,0,374.48,0
0,0,0,0.49,1,0,148.17,0
0,0,0,0.58,1,2,39.92,0
1,1,1,0.74,3,4,854.18,1
0,0,0,0.69,1,1,169.4,0
0,1,0,0.09,1,1,357.42,0
0,0,0,0.14,1,2,445.4,0
0,0,0,0.11,1,0,112.55,0
0,0,0,0.39,1,0,458.45,0
1,0,1,0.35,1,0,347.26,0
0,0,0,0.7,1,0,266.66,0
0,0,0,0.3,2,1,142.45,0
0,0,0,0.2,1,0,9.83,0
0,0,0,0.26,1,0,203.7,0
0,1,1,0.82,3,1,1286.11,1
0,0,1,0.32,1,0,34.66,0
1,0,0,0.02,1,2,334.07,0
1,0,1,0.69,3,4,1503.05,1
0,0,0,0.36,1,2,371.94,0
0,0,0,0.36,1,0,26.59,0
1,1,1,0.8,4,2,1564.12,1
0,0,1,0.48,4,3,1124.26,1
0,0,0,0.5,1,0,211.75,0
1,1,1,0.42,2,5,1430.5,1
0,0,0,0.32,1,0,304.91,0
0,0,0,0.42,1,0,335.13,0
1,0,1,0.87,3,3,1187.71,1
0,0,0,0.65,1,0,233.65,0
0,0,0,0.09,1,1,190.54,0
1,1,1,0.33,2,1,159.55,0
0,0,0,0.47,2,1,289.47,0
0,0,0,0.06,1,0,353.28,0
0,0,0,0.03,1,0,492.18,0
0,0,0,0.53,2,0,20.5,0
0,1,0,0.37,1,0,424.76,0
0,0,1,0.21,1,1,114.35,0
1,0,0,0.39,2,1,116.4,0
1,0,1,0.52,5,1,1455.16,1
0,1,1,0.31,1,0,343.88,0
1,1,1,0.9,4,5,1511.17,1
0,0,0,0.41,3,2,1795.08,1
0,0,1,0.32,2,1,68.01,0
0,0,0,0.18,1,0,338.96,0
0,0,0,0.2,1,0,10.89,0
0,0,1,0.16,1,0,409.73,0
0,0,1,0.48,1,1,280.42,0
0,0,0,0.46,1,0,449.13,0
0,0,0,0.54,1,0,93.37,0
0,0,1,0.08,1,0,484.31,0
0,0,1,0.33,3,0,324.79,0
1,1,0,0.44,5,3,1784.29,1
0,0,0,0.7,3,0,99.77,0
0,0,1,0.35,1,0,319.08,0
0,0,0,0.61,3,0,231.34,0
0,0,0,0.69,2,0,111.82,0
0,0,0,0.49,1,0,172.85,0
1,0,0,0.6,4,2,1039.17,1
0,1,0,0.55,1,0,359.2,0
1,1,1,0.74,4,3,417.06,1
0,0,1,0.46,1,0,156.29,0
0,0,1,0.4,1,1,129.66,0
0,0,0,0.42,1,1,151.32,0
0,0,0,0.62,2,0,56.26,0
0,1,0,0.69,1,0,82.83,0
1,1,1,0.56,3,4,912.66,1
0,0,0,0.02,1,0,308.55,0
0,0,0,0.6,1,0,57.38,0
1,0,1,0.52,3,4,1201.02,1
0,0,0,0.42,1,0,13.05,0
0,0,0,0.42,1,0,256.12,0
0,0,0,0.33,2,0,197.74,0
1,0,1,0.41,5,2,1427.44,1
0,0,1,0.43,2,3,961.44,1
0,0,0,0.45,1,0,59.64,0
0,0,0,0.54,1,2,497.59,0
0,0,0,0.63,3,1,1597.84,1
0,0,1,0.16,1,0,304.15,0
0,0,0,0.14,1,1,43.93,0
0,0,0,0.25,1,1,494.27,0
0,0,0,0.06,1,0,401.11,0
0,1,0,0.6,1,0,19.03,0
1,1,1,0.49,4,3,1858.29,1
1,1,1,0.86,2,2,1712.83,1
1,1,0,0.74,3,1,1276.59,1
0,0,1,0.1,1,1,16.1,0
1,1,0,0.46,5,2,1331.51,1
0,0,0,0.63,1,0,224.2,0
0,0,0,0.41,1,2,143.23,0
0,0,0,0.48,3,0,361.84,0
1,1,1,0.58,3,3,1575.76,1
0,0,0,0.55,2,0,283.95,0
0,0,0,0.07,1,0,128.7,0
1,0,1,0.93,2,4,1720.32,1
0,0,0,0.54,2,0,488.01,0
0,0,1,0.12,3,0,170.19,0
0,1,0,0.83,5,3,1344.09,1
1,1,1,0.58,3,2,580.13,1
0,1,0,0.77,3,3,640.97,1
1,1,1,0.43,4,4,229.53,1
0,0,0,0.24,2,0,256.33,0
0,0,0,0.21,3,2,80.7,0
0,0,0,0.61,1,0,476.75,0
0,0,0,0.4,2,0,415.32,0
0,1,0,0.41,3,2,855.64,1
0,0,0,0.55,2,1,258.63,0
0,0,0,0.23,1,0,203.06,0
0,1,0,0.66,1,0,245.47,0
0,0,1,0.03,3,0,403.66,0
0,0,0,0.54,1,0,15.05,0
0,0,1,0.49,3,0,226.49,0
1,1,0,0.56,3,3,1746.26,1
0,0,0,0.29,1,0,47.46,0
1,0,0,0.46,1,0,321.37,0
1,0,1,0.23,1,0,320.24,0
0,0,0,0.55,1,2,498.66,0
1,0,0,0.32,1,0,168.2,0
0,0,1,0.37,1,0,45.66,0
0,0,1,0.55,1,0,186.87,0
0,0,0,0.83,3,1,878.5,1
0,0,0,0.34,2,2,210.86,0
1,0,0,0.51,1,0,195.89,0
0,0,1,0.34,2,1,198.76,0
0,0,1,0.64,1,0,150.27,0
0,0,0,0.53,1,0,144.09,0
1,1,0,0.47,2,3,565.67,1
0,0,0,0.7,1,0,257.41,0
0,0,0,0.36,1,0,315.92,0
0,0,0,0.46,1,0,59.94,0
1,0,1,0.85,3,2,879.16,1
0,1,0,0.57,5,3,1405.15,1
0,0,0,0.47,2,3,587.04,1
0,0,1,0.27,1,1,289.19,0
1,0,1,0.46,2,3,1834.57,1
0,1,0,0.23,1,2,418.46,0
0,0,0,0.56,3,0,247.41,0
0,0,1,0.54,3,1,341.59,0
1,0,0,0.69,3,0,421.6,0
0,0,0,0.1,1,0,150.88,0
0,0,0,0.02,2,0,146.17,0
0,0,0,0.43,1,2,54.95,0
0,0,0,0.25,1,1,99.51,0
1,1,0,0.48,1,0,450.28,0
0,0,0,0.34,1,0,53.08,0
0,1,0,0.13,1,0,276.21,0
1,0,0,0.18,2,2,79.27,0
0,0,1,0.08,1,0,160.02,0
0,0,1,0.76,2,4,943.42,1
0,1,0,0.48,1,0,178.37,0
1,1,1,0.86,2,3,1120.59,1
0,0,1,0.59,3,4,362.17,1
0,0,0,0.45,1,0,274.47,0
0,0,0,0.46,1,0,198.46,0
0,0,0,0.49,3,0,32.62,0
0,1,1,0.21,1,0,178.08,0
0,0,0,0.36,1,0,38.25,0
0,0,0,0.3,1,0,440.49,0
0,0,1,0.97,4,4,1481.41,1
0,0,1,0.39,3,0,314.99,0
0,0,1,0.16,1,0,261.02,0
0,0,1,0.42,1,2,115.29,0
1,1,1,0.96,4,5,861.37,1
1,0,0,0.13,1,0,158.48,0
0,0,0,0.57,2,1,385.64,0
0,0,1,0.0,1,2,153.34,0
0,0,0,0.33,1,0,488.92,0
0,0,0,0.21,1,0,157.07,0
0,0,0,0.55,1,0,294.18,0
0,0,0,0.27,2,0,253.9,0
0,0,0,0.69,1,0,339.82,0
0,0,0,0.2,3,0,214.68,0
0,0,0,0.52,1,0,145.96,0
1,1,1,0.69,2,2,906.47,1
0,1,0,0.23,2,1,464.7,0
0,0,0,0.2,1,0,231.75,0
1,0,0,0.43,1,0,478.44,0
1,1,1,0.69,3,1,1719.03,1
0,0,0,0.33,1,2,368.77,0
0,0,1,0.43,3,1,527.44,1
0,0,0,0.64,1,1,242.01,0
0,0,0,0.11,1,1,140.89,0
1,1,1,0.68,4,2,775.47,1
0,0,0,0.12,2,1,108.37,0
1,0,0,0.06,2,0,223.62,0
0,1,0,0.38,1,1,396.74,0
0,1,0,0.61,3,0,465.63,0
0,0,0,0.43,2,1,142.69,0
0,0,0,0.33,1,0,384.41,0
0,0,1,0.55,3,0,349.23,0
1,0,0,0.17,1,1,390.29,0
0,0,0,0.4,2,1,76.95,0
0,0,0,0.15,1,1,250.91,0
0,0,0,0.02,1,0,399.66,0
0,0,0,0.28,3,1,271.42,0
1,1,0,0.69,4,2,1295.12,1
0,0,0,0.3,1,0,348.13,0
0,0,0,0.1,1,1,168.66,0
1,0,0,0.23,1,1,126.03,0
0,0,0,0.18,1,1,247.12,0
1,0,1,0.96,4,2,1980.87,1
0,1,0,0.68,2,0,379.86,0
0,0,1,0.29,3,1,148.25,0
0,0,0,0.26,1,1,161.93,0
0,0,0,0.12,1,0,409.35,0
0,0,0,0.11,2,1,44.21,0
0,0,0,0.43,1,0,324.55,0
0,0,0,0.01,1,0,119.59,0
0,0,0,0.44,1,2,346.05,0
0,0,0,0.25,1,0,462.02,0
0,0,0,0.03,1,1,12.79,0
1,1,0,0.69,5,3,1586.28,1
0,1,0,0.68,1,1,391.19,0
0,0,0,0.34,1,0,374.96,0
1,1,0,0.11,1,0,181.94,0
0,0,0,0.4,1,0,109.35,0
0,0,0,0.24,1,2,165.99,0
1,1,0,0.08,1,1,13.86,0
0,1,0,0.68,1,0,488.68,0
1,1,1,0.81,5,2,314.79,1
1,0,0,0.41,1,0,220.09,0
0,1,1,0.4,1,0,111.66,0
0,0,0,0.02,1,0,178.68,0
0,0,0,0.4,2,0,354.23,0
0,0,0,0.47,1,2,437.05,0
0,1,0,0.1,1,2,348.6,0
0,0,0,0.45,1,1,99.61,0
0,0,0,0.16,3,0,109.9,0
1,0,1,0.22,1,0,471.47,0
0,0,0,0.4,1,0,446.67,0
0,0,0,0.7,3,4,1774.05,1
0,0,0,0.09,1,0,375.57,0
0,0,0,0.1,1,0,371.13,0
1,0,0,0.05,2,0,449.03,0
0,0,0,0.24,1,0,465.24,0
0,0,0,0.12,1,0,236.46,0
0,0,0,0.65,2,0,35.47,0
0,0,0,0.56,1,0,215.44,0
0,0,0,0.38,1,0,416.77,0
0,0,0,0.19,3,0,119.59,0
0,0,0,0.67,1,0,292.78,0
0,0,0,0.3,2,0,354.71,0
0,0,0,0.08,3,0,448.38,0
0,0,1,0.1,2,2,425.52,0
0,0,1,0.64,1,0,330.09,0
0,0,0,0.48,1,1,229.73,0
0,0,0,0.17,1,2,149.06,0
1,0,0,0.29,2,0,135.23,0
0,0,0,0.26,1,0,416.8,0
1,0,0,0.72,4,3,744.54,1
1,0,0,0.55,2,2,1092.93,1
0,1,0,0.03,1,1,276.18,0
0,1,0,0.53,2,0,216.85,0
1,0,0,0.1,2,2,217.3,0
0,0,0,0.68,1,1,325.69,0
0,0,0,0.45,3,0,492.41,0
0,0,0,0.17,1,1,49.48,0
0,0,0,0.42,1,0,79.43,0
0,0,0,0.23,2,2,5.45,0
1,0,0,0.37,1,1,42.39,0
0,0,0,0.23,1,2,199.69,0
0,1,0,0.21,1,1,189.24,0
0,0,0,0.01,1,0,7.48,0
0,0,0,0.49,1,0,340.25,0
0,0,1,0.59,1,0,461.62,0
1,0,0,0.3,1,0,466.36,0
1,0,0,0.57,3,2,417.98,0
0,0,0,0.13,1,0,279.5,0
1,1,1,0.6,3,1,1916.63,1
0,1,1,0.95,4,3,1562.63,1
0,0,1,0.09,1,1,289.19,0
0,1,0,0.6,3,0,223.47,0
0,0,0,0.27,2,0,226.62,0
0,0,1,0.4,1,0,224.86,0
1,0,0,0.16,1,0,115.51,0
1,0,0,0.59,1,0,353.78,0
0,0,0,0.16,1,0,27.1,0
0,0,0,0.67,1,0,366.91,0
1,0,0,0.71,3,2,1985.55,1
0,0,0,0.06,1,2,359.88,0
0,0,1,0.62,1,0,53.71,0
0,0,1,0.2,2,0,19.9,0
0,0,0,0.17,1,0,128.49,0
0,0,0,0.1,2,0,444.54,0
0,0,0,0.45,1,0,103.37,0
0,0,0,0.3,1,1,80.54,0
0,0,0,0.62,1,2,312.2,0
0,0,0,0.69,1,2,324.82,0
0,0,0,0.44,1,0,313.34,0
0,1,1,0.31,1,2,357.58,0
0,1,1,0.47,2,2,412.71,1
1,0,0,0.61,1,0,449.16,0
0,1,1,0.43,3,2,1649.05,1
0,0,0,0.15,1,0,328.47,0
1,0,0,0.7,3,4,865.5,1
0,0,1,0.28,1,0,375.89,0
0,0,0,0.6,2,0,233.41,0
0,0,0,0.24,1,0,160.89,0
0,0,0,0.53,1,1,352.81,0
1,1,0,0.21,1,0,247.72,0
0,0,0,0.11,2,1,421.03,0
0,0,0,0.38,1,0,263.7,0
0,0,0,0.18,1,0,193.18,0
0,0,0,0.34,1,0,63.05,0
0,0,0,0.62,1,1,263.52,0
0,0,0,0.07,3,2,82.06,0
1,0,1,0.41,2,4,1690.6,1
0,0,0,0.68,1,1,351.27,0
0,0,0,0.3,2,0,124.51,0
0,0,0,0.43,1,2,226.08,0
0,0,0,0.53,1,0,255.28,0
0,0,0,0.48,3,2,1533.43,1
0,0,0,0.09,1,0,132.38,0
1,0,0,0.69,2,0,305.69,0
1,0,0,0.31,1,0,465.7,0
0,0,0,0.26,1,0,287.7,0
0,0,1,0.32,1,0,75.31,0
0,0,0,0.59,1,0,134.25,0
1,0,1,0.7,2,5,337.62,1
1,1,0,0.4,3,1,516.89,1
0,0,0,0.79,5,4,1967.8,1
1,0,0,0.94,2,1,1489.76,1
0,1,1,0.31,1,1,127.85,0
0,0,0,0.33,1,0,91.45,0
0,0,1,0.56,3,3,979.7,1
0,0,1,0.1,1,0,466.51,0
0,0,0,0.5,1,0,357.03,0
0,0,0,0.23,2,0,242.09,0
0,0,0,0.62,1,0,413.4,0
0,0,0,0.06,1,1,384.56,0
0,0,0,0.0,3,1,451.99,0
0,0,0,0.38,1,1,197.4,0
0,1,0,0.14,1,0,489.25,0
1,0,0,0.46,2,0,264.83,0
1,1,0,0.44,3,3,1335.3,1
0,0,0,0.27,1,0,433.79,0
0,0,0,0.69,1,0,147.82,0
1,0,0,0.09,2,2,99.74,0
0,1,1,0.72,4,2,197.15,1
1,0,0,0.19,1,0,220.02,0
0,1,0,0.39,1,1,432.3,0
0,0,1,0.1,1,0,272.61,0
0,1,0,0.06,1,0,81.45,0
0,0,1,0.65,3,2,135.94,0
0,0,0,0.25,2,1,138.23,0
0,0,0,0.11,2,1,95.19,0
0,1,1,0.58,3,1,1819.35,1
0,0,0,0.16,1,0,144.44,0
0,0,0,0.19,1,0,249.54,0
0,0,0,0.2,1,0,209.75,0
0,0,0,0.6,2,0,496.9,0
0,0,0,0.62,1,0,71.42,0
1,1,0,0.64,4,4,1849.77,1
0,1,1,0.46,4,4,625.87,1
0,1,1,0.05,2,0,175.07,0
0,0,0,0.61,1,0,465.47,0
0,0,1,0.2,2,0,299.02,0
0,1,1,0.52,3,2,1523.01,1
0,0,0,0.19,1,2,495.84,0
0,0,0,0.08,3,0,491.1,0
0,0,0,0.27,1,0,430.53,0
0,1,0,0.32,3,0,32.63,0
0,0,0,0.33,2,0,394.97,0
0,0,0,0.49,2,0,405.81,0
0,0,0,0.63,1,1,227.17,0
0,0,0,0.28,1,0,398.88,0
0,0,1,0.33,3,0,37.04,0
0,0,0,0.57,3,0,364.32,0
0,0,0,0.03,2,0,304.16,0
0,0,0,0.4,1,0,85.33,0
0,0,0,0.33,1,1,374.61,0
0,0,0,0.32,3,0,230.55,0
0,0,0,0.41,3,2,124.49,0
0,1,0,0.68,2,0,348.91,0
1,1,0,0.74,3,2,1240.11,1
0,0,1,0.53,1,0,483.92,0
0,0,0,0.07,2,0,146.15,0
0,0,0,0.46,1,0,74.7,0
0,0,0,0.37,1,1,271.65,0
0,0,0,0.32,1,0,411.32,0
0,0,1,0.03,1,0,208.42,0
1,0,0,0.58,2,1,259.2,0
0,0,0,0.16,1,0,316.11,0
1,1,1,0.48,3,5,1795.67,1
0,0,1,0.92,3,2,1198.59,1
0,1,0,0.12,1,0,17.58,0
0,0,0,0.68,1,0,359.23,0
0,0,0,0.49,3,0,448.18,0
0,0,0,0.57,1,2,100.52,0
1,1,0,0.5,3,2,899.17,1
0,1,0,0.79,5,3,1420.27,1
0,0,0,0.26,1,1,143.57,0
1,0,1,0.67,1,0,304.73,0
0,0,1,0.1,3,0,92.57,0
1,1,1,0.74,4,2,1212.85,1
0,0,0,0.24,2,0,318.96,0
0,0,1,0.56,1,0,463.9,0
0,0,1,0.13,1,0,337.11,0
0,0,0,0.61,2,0,282.7,0
1,1,0,0.79,2,4,225.3,1
1,0,1,0.41,2,2,250.23,1
1,0,1,0.3,2,2,286.06,0
0,0,0,0.17,1,0,192.15,0
0,0,1,0.34,1,0,394.63,0
0,0,0,0.6,1,0,311.12,0
0,1,1,0.89,3,1,947.87,1
0,0,0,0.21,1,0,25.49,0
0,0,0,0.54,1,0,318.03,0
0,0,0,0.04,2,0,285.94,0
0,0,1,0.47,1,0,455.39,0
0,0,0,0.58,1,0,253.67,0
1,0,0,0.66,2,4,555.44,1
0,0,1,0.45,1,0,99.5,0
1,0,0,0.52,2,2,194.06,0
1,0,1,0.55,4,5,1623.69,1
1,0,0,0.3,1,0,381.06,0
0,0,1,0.65,3,0,445.63,0
0,0,1,0.4,1,0,25.58,0
0,0,0,0.21,1,1,339.63,0
0,0,0,0.22,1,0,341.2,0
0,0,0,0.02,1,2,255.62,0
0,0,0,0.68,1,0,259.63,0
1,0,0,0.31,1,2,69.22,0
0,0,0,0.62,1,0,228.14,0
0,0,0,0.04,1,0,167.2,0
0,1,0,0.57,1,0,465.21,0
1,0,0,0.44,4,5,1505.82,1
0,1,1,0.72,2,3,1645.81,1
0,1,0,0.55,4,1,983.13,1
1,1,0,0.59,3,4,1031.17,1
0,0,0,0.14,2,0,205.93,0
0,0,0,0.33,1,0,185.68,0
0,0,1,0.58,1,1,405.14,0
0,0,0,0.63,2,0,33.71,0
0,0,0,0.51,1,0,110.09,0
0,0,0,0.36,2,0,20.39,0
0,0,0,0.63,1,1,418.22,0
0,0,0,0.61,1,1,296.79,0
0,0,1,0.04,1,0,116.38,0
0,1,0,0.4,1,0,251.1,0
0,0,1,0.48,1,0,116.52,0
0,0,0,0.04,1,0,192.85,0
1,0,1,0.99,2,2,1141.69,1
0,0,0,0.32,1,2,453.66,0
1,1,0,0.39,2,0,218.41,0
1,0,1,0.21,1,0,104.59,0
0,1,1,0.45,5,2,253.9,1
0,0,0,0.04,2,0,160.14,0
0,0,0,0.57,1,0,333.45,0
0,0,0,0.04,1,1,75.87,0
0,0,0,0.43,1,0,324.59,0
0,0,0,0.06,1,0,45.8,0
1,1,1,0.47,3,2,818.44,1
0,0,0,0.34,2,1,289.98,0
0,0,1,0.62,4,2,138.22,1
1,1,1,0.58,2,1,1891.28,1
0,0,1,0.56,1,0,495.1,0
0,0,0,0.45,1,2,161.23,0
0,0,0,0.46,2,1,329.76,0
0,0,1,0.44,1,1,57.61,0
1,1,0,0.83,4,4,1130.73,1
0,0,1,0.13,2,2,363.55,0
0,0,0,0.58,1,0,328.74,0
0,0,0,0.28,1,0,286.96,0
0,1,1,0.64,3,5,1085.07,1
0,0,0,0.55,1,0,153.56,0
1,1,0,0.73,2,5,1557.26,1
0,0,0,0.01,1,0,94.51,0
1,0,0,0.43,2,3,1659.16,1
1,0,0,0.83,2,3,1042.29,1
0,0,0,0.23,1,1,498.66,0
1,1,1,0.72,3,3,1277.37,1
0,0,1,0.44,1,2,93.71,0
0,0,0,0.43,1,0,450.43,0
0,0,0,0.35,2,0,364.9,0
1,0,0,0.51,3,1,470.74,1
0,0,0,0.57,1,0,160.54,0
0,0,0,0.64,1,0,24.89,0
1,0,1,0.61,2,4,1983.81,1
0,0,0,0.25,1,0,87.95,0
0,0,0,0.38,1,0,438.81,0
0,0,1,0.58,2,4,174.62,1
0,0,0,0.17,1,1,484.33,0
0,0,0,0.09,1,1,259.23,0
1,0,0,0.29,1,2,202.16,0
1,1,1,0.73,2,3,187.62,1
1,1,0,0.9,2,2,836.23,1
0,1,0,0.6,1,0,12.07,0
1,0,1,0.81,3,1,689.92,1
1,1,1,0.97,2,1,308.78,1
0,0,0,0.68,1,0,356.63,0
0,1,0,0.46,2,1,281.96,0
0,0,0,0.19,1,1,498.07,0
0,0,0,0.23,3,0,338.25,0
0,0,1,0.54,1,0,183.28,0
0,1,1,0.72,2,2,340.04,1
0,0,1,0.47,1,2,496.82,0
0,0,1,0.09,1,0,432.73,0
0,0,0,0.1,1,0,132.49,0
0,1,0,0.56,5,2,223.2,1
0,1,0,0.19,1,0,169.64,0
0,0,1,0.25,1,0,262.21,0
0,0,0,0.61,4,2,159.84,1
0,0,0,0.19,1,1,36.49,0
0,0,0,0.52,1,0,118.24,0
1,0,0,0.61,1,0,223.17,0
0,0,0,0.16,1,2,439.59,0
1,0,0,0.55,1,1,335.43,0
0,1,0,0.13,1,0,187.62,0
0,0,0,0.46,2,0,400.67,0
1,0,1,0.32,1,0,475.85,0
0,0,0,0.5,2,0,483.21,0
0,0,0,0.02,1,1,375.84,0
1,0,0,0.59,1,0,195.61,0
0,0,0,0.42,3,0,108.17,0
0,0,0,0.43,2,2,457.59,0
0,0,1,0.28,2,0,397.41,0
0,0,0,0.14,1,2,347.57,0
1,1,1,0.7,4,4,1200.13,1
0,0,0,0.56,1,2,82.72,0
0,0,0,0.64,1,1,74.15,0
0,1,1,0.55,1,0,80.81,0
0,0,0,0.05,1,2,454.21,0
0,0,0,0.58,1,2,89.82,0
0,0,1,0.15,1,0,123.44,0
1,0,1,0.49,1,0,424.8,0
1,0,1,0.7,3,2,114.47,1
0,0,0,0.42,1,0,475.75,0
0,0,0,0.32,2,0,110.16,0
0,0,0,0.41,1,0,154.99,0
0,0,0,0.62,4,5,582.75,1
0,1,0,0.03,3,1,127.21,0
0,0,1,0.27,1,1,302.19,0
1,0,0,0.0,2,0,321.19,0
0,1,0,0.12,3,0,283.81,0
0,0,0,0.17,1,1,165.54,0
1,0,0,0.78,2,3,1312.92,1
0,0,0,0.09,1,1,310.15,0
1,0,1,0.67,3,3,1193.43,1
1,0,0,0.15,1,0,77.66,0
0,0,0,0.31,1,0,399.42,0
1,0,0,0.02,2,0,305.65,0
0,0,0,0.33,1,2,223.81,0
0,0,0,0.58,1,0,477.51,0
0,0,0,0.58,1,0,478.8,0
0,0,0,0.0,1,0,376.16,0
0,0,0,0.02,1,1,381.42,0
0,0,0,0.3,1,0,148.06,0
0,0,0,0.17,3,0,184.15,0
0,0,1,0.45,1,0,104.74,0
0,0,0,0.58,2,0,470.44,0
1,0,0,0.38,1,1,184.44,0
1,0,1,0.8,3,1,1364.17,1
1,0,0,0.41,1,0,113.2,0
1,1,0,0.77,2,1,834.4,1
0,0,0,0.21,2,1,433.54,0
0,0,0,0.12,1,2,37.2,0
0,0,0,0.49,2,0,472.07,0
1,0,1,0.68,2,4,1286.37,1
0,0,0,0.1,1,0,284.78,0
0,0,0,0.21,1,1,47.16,0
0,0,0,0.35,1,0,149.39,0
1,1,1,0.85,2,2,155.44,1
0,0,0,0.64,1,0,244.73,0
0,0,0,0.43,2,0,442.53,0
0,0,0,0.13,1,2,341.66,0
0,0,0,0.07,1,0,116.87,0
0,1,1,0.81,4,3,1003.11,1
0,0,0,0.49,1,0,205.98,0
0,0,0,0.66,1,1,380.36,0
1,0,1,0.5,3,3,1795.24,1
0,0,0,0.32,1,0,453.78,0
0,0,1,0.42,1,0,244.52,0
0,0,0,0.57,1,0,20.3,0
0,0,0,0.24,1,0,244.94,0
0,0,0,0.6,3,0,30.22,0
0,0,1,0.59,1,0,258.44,0
0,0,1,0.3,3,0,160.58,0
0,0,0,0.01,1,0,67.14,0
0,0,0,0.45,3,0,17.89,0
1,0,0,0.47,2,0,103.41,0
0,0,0,0.43,1,0,185.56,0
0,0,1,0.02,2,0,443.28,0
0,0,0,0.49,2,0,437.85,0
0,0,1,0.0,1,2,466.07,0
0,1,0,0.03,3,0,230.16,0
0,0,0,0.51,2,1,172.51,0
0,0,0,0.06,1,0,37.12,0
0,0,0,0.15,1,0,58.24,0
1,0,1,0.65,3,1,1300.01,1
0,0,0,0.5,1,0,371.45,0
0,0,1,0.16,3,0,488.21,0
1,0,0,0.11,1,0,215.37,0
0,0,0,0.66,1,0,96.21,0
1,1,1,0.47,3,3,1781.17,1
0,1,0,0.69,1,0,22.53,0
1,0,0,0.57,2,0,88.56,0
0,0,0,0.68,1,2,290.97,0
0,0,0,0.33,1,1,163.4,0
1,1,0,0.39,1,0,178.4,0
0,0,0,0.67,1,1,292.01,0
1,1,1,0.64,5,1,1504.37,1
1,0,0,0.42,1,0,202.86,0
0,0,1,0.42,2,0,313.91,0
0,0,0,0.34,2,0,184.67,0
0,0,0,0.59,2,1,58.78,0
0,0,0,0.06,1,2,488.24,0
0,0,0,0.41,1,2,337.09,0
0,0,0,0.27,3,0,174.22,0
0,0,0,0.53,1,0,122.4,0
0,1,1,0.5,1,1,24.61,0
0,0,0,0.33,2,0,416.08,0
1,1,1,0.91,3,3,1391.9,1
0,0,0,0.31,1,0,132.99,0
0,0,0,0.59,1,0,232.66,0
0,0,0,0.33,1,0,426.07,0
0,0,0,0.26,1,0,402.51,0
0,0,0,0.52,3,0,0.17,0
0,1,0,0.38,1,0,235.25,0
0,0,0,0.11,2,0,140.78,0
0,0,1,0.07,2,1,251.89,0
0,0,1,0.04,1,1,60.87,0
0,1,1,0.59,3,3,1990.66,1
0,0,0,0.14,2,0,202.59,0
0,0,0,0.58,2,0,456.89,0
0,0,0,0.42,1,0,157.83,0
0,0,1,0.54,1,0,266.78,0
0,0,0,0.67,2,0,130.87,0
1,0,0,0.69,4,2,1631.66,1
0,0,0,0.66,1,0,305.69,0
